date,state,dataQualityGrade,deathConfirmed,deathIncrease,hospitalizedCurrently,hospitalizedIncrease,positive,positiveIncrease,recovered,totalTestResults,totalTestResultsIncrease
26-04-20,SC,B,,8,,0,5490,237,3701,50761,1747
26-04-20,SD,C,,1,64,7,2212,65,1257,16274,678
26-04-20,TN,B,,3,568,7,9667,478,4527,147474,6068
26-04-20,TX,B,,25,1542,0,24631,858,10763,276021,13205
26-04-20,UT,C,,0,,16,4123,175,1568,104400,4329
26-04-20,VA,B,444,12,1436,72,12970,604,1815,95186,4061
26-04-20,VI,D,,1,,0,57,2,51,757,9
26-04-20,VT,C,,0,34,0,855,3,,15566,400
26-04-20,WA,B,,73,508,0,14379,113,,196617,2085
26-04-20,WI,A,,6,343,21,6963,248,,71627,2866
26-04-20,WV,B,,2,100,0,1044,24,455,39063,6097
26-04-20,WY,C,,0,16,0,502,11,334,8299,11
25-04-20,AK,B,,0,32,0,339,0,217,15732,3451
25-04-20,AL,B,,15,351,71,6137,305,,71344,18649
25-04-20,AR,B,,2,104,0,2829,88,964,38053,2475
25-04-20,AS,F,,0,,0,0,0,,3,0
25-04-20,AZ,A+,,0,697,46,6280,235,1345,62508,1794
25-04-20,CA,B,,89,4847,0,41137,1883,,506035,11862
25-04-20,CO,B,,-2,1046,44,12968,713,2150,66507,2943
25-04-20,CT,C,1331,98,1810,0,24582,661,,77602,3564
25-04-20,DC,B,,12,402,0,3699,171,652,17302,769
25-04-20,DE,B,136,8,300,0,3576,134,809,26109,1233
25-04-20,FL,C,,44,,157,29610,734,,324016,13407
25-04-20,GA,B,,12,,105,22695,548,,121027,13942
25-04-20,GU,D,,0,2,0,141,1,128,1449,76
25-04-20,HI,C,,1,,4,601,5,463,28565,727
25-04-20,IA,B,,5,293,0,5092,647,1723,34350,2377
25-04-20,ID,C,,0,35,2,1870,34,867,19481,34
25-04-20,IL,A,,79,4699,0,41777,2119,,201617,11985
25-04-20,IN,B,,44,1515,0,14395,715,,104423,4330
25-04-20,KS,C,,6,,17,3056,279,,25199,1611
25-04-20,KY,A,,9,303,28,3779,298,1341,44962,2118
25-04-20,LA,B,,43,1700,0,26512,372,14927,139002,890
25-04-20,MA,B,,0,3879,213,53348,2379,,286065,10266
25-04-20,MD,A,900,49,1408,142,17766,1150,1165,98689,4486
25-04-20,ME,B,,3,39,4,990,25,519,17774,25
25-04-20,MI,A+,3846,111,2889,0,43263,533,8342,172218,6434
25-04-20,MN,A,,23,288,41,5127,339,1410,62109,2615
25-04-20,MO,B,,11,850,0,6826,201,,69988,2823
25-04-20,MP,D,,0,,0,14,0,11,65,0
25-04-20,MS,B,,12,649,26,5718,284,,58957,3287
25-04-20,MT,C,,0,11,2,445,1,339,12497,370
25-04-20,NC,B,,20,456,0,8623,571,,105265,4681
25-04-20,ND,C,,1,17,3,803,56,310,20293,2042
25-04-20,NE,D,,3,,0,2421,297,,22148,1632
25-04-20,NH,C,,2,89,6,1720,50,578,19568,1309
25-04-20,NJ,A,5863,280,6722,0,105523,3327,,213686,7724
25-04-20,NM,C,,9,152,0,2660,139,614,53735,2225
25-04-20,NV,F,,13,,0,4539,141,,43390,1116
25-04-20,NY,B,,437,13524,1071,282143,10553,47935,777568,46912
25-04-20,OH,B,671,21,,62,15587,418,,111983,4286
25-04-20,OK,A,,6,306,0,3193,72,2080,53084,6944
25-04-20,OR,B,,1,261,16,2253,76,,47377,1885
25-04-20,PA,B,,45,2748,0,40049,1397,,192935,6792
25-04-20,PR,D,,6,137,0,878,7,,10191,7
25-04-20,RI,A+,,13,263,0,7493,305,410,52765,3775
25-04-20,SC,B,,16,,107,5253,336,3701,49014,4551
25-04-20,SD,C,,0,61,4,2147,107,1223,15596,772
25-04-20,TN,B,,10,510,13,9189,463,4467,141406,10078
25-04-20,TX,B,,30,1597,0,23773,967,9986,262816,20269
25-04-20,UT,C,,2,,14,3948,166,1399,100071,4687
25-04-20,VA,B,432,26,1405,105,12366,772,1717,91125,3529
25-04-20,VI,D,,0,,0,55,1,51,748,52
25-04-20,VT,C,,2,37,0,852,9,,15166,758
25-04-20,WA,B,,6,455,0,14266,166,,194532,3448
25-04-20,WI,A,,4,341,23,6715,351,,68761,2959
25-04-20,WV,B,,0,97,0,1020,32,439,32966,3155
25-04-20,WY,C,,0,16,0,491,18,321,8288,119
24-04-20,AK,A,,0,36,0,339,2,208,12281,120
24-04-20,AL,B,,0,429,0,5832,54,,52695,54
24-04-20,AR,A,,0,101,0,2741,276,929,35578,3988
24-04-20,AS,,,0,,0,0,0,,3,0
24-04-20,AZ,B,,17,639,54,6045,276,1313,60714,2017
24-04-20,CA,B,,93,4880,0,39254,1885,,494173,12076
24-04-20,CO,B,,122,1084,129,12255,993,2086,63564,5249
24-04-20,CT,A,1086,125,1877,0,23921,821,,74038,2541
24-04-20,DC,A,,14,402,0,3528,167,651,16533,603
24-04-20,DE,A,128,16,277,0,3442,134,703,24876,769
24-04-20,FL,A,,52,,195,28876,1214,,310609,18611
24-04-20,GA,A,,20,,152,22147,635,,107085,6106
24-04-20,GU,,,0,2,0,140,2,126,1373,55
24-04-20,HI,A,,0,,0,596,4,455,27838,837
24-04-20,IA,A,,11,278,0,4445,521,1604,31973,2711
24-04-20,ID,A,,0,31,4,1836,34,822,19447,275
24-04-20,IL,A,,107,4828,0,39658,2724,,189632,16316
24-04-20,IN,B,,35,,0,13680,641,,100093,5282
24-04-20,KS,B,,-1,,15,2777,295,,23588,2270
24-04-20,KY,A,,6,302,10,3481,108,1335,42844,6769
24-04-20,LA,A,,61,1697,0,26140,401,14927,138112,599
24-04-20,MA,B,,108,3847,259,50969,2977,,275799,14903
24-04-20,MD,A,853,68,1425,141,16616,879,1108,94203,4870
24-04-20,ME,A,,3,39,2,965,28,499,17749,28
24-04-20,MI,B,3745,107,3022,0,42730,1036,3237,165784,9085
24-04-20,MN,A,,21,278,44,4788,518,1373,59494,3080
24-04-20,MO,A,,44,877,0,6625,304,,67165,2978
24-04-20,MP,,,0,,0,14,0,11,65,0
24-04-20,MS,A,,8,586,24,5434,281,,55670,281
24-04-20,MT,A,,0,12,0,444,2,325,12127,252
24-04-20,NC,A,,16,477,0,8052,444,,100584,4399
24-04-20,ND,B,,0,17,2,747,38,285,18251,1335
24-04-20,NE,A,,2,,0,2124,311,,20516,1557
24-04-20,NH,B,,3,92,5,1670,82,551,18259,592
24-04-20,NJ,A,5617,279,6847,0,102196,2207,,205962,5814
24-04-20,NM,C,,6,152,45,2521,142,614,51510,4947
24-04-20,NV,A,,6,,0,4398,190,,42274,917
24-04-20,NY,A,,422,14258,1191,271590,8130,46156,730656,34736
24-04-20,OH,B,649,34,,93,15169,475,,107697,4820
24-04-20,OK,B,,9,310,15,3121,104,1961,46140,104
24-04-20,OR,A,,3,258,8,2177,50,,45492,1516
24-04-20,PA,A,,71,2746,0,38652,1599,,186143,7029
24-04-20,PR,A,,8,172,0,871,-44,,10184,-44
24-04-20,RI,B,,-11,267,-181,7188,415,377,48990,2949
24-04-20,SC,B,,0,,0,4917,0,3317,44463,0
24-04-20,SD,A,,1,61,5,2040,84,1190,14824,759
24-04-20,TN,A,,-2,593,15,8726,460,4370,131328,8228
24-04-20,TX,A,,32,1674,0,22806,862,9156,242547,17469
24-04-20,UT,A,,4,,14,3782,170,1252,95384,4692
24-04-20,VA,A,407,38,1399,84,11594,596,1672,87596,4990
24-04-20,VI,,,0,,0,54,0,50,696,59
24-04-20,VT,A,,1,32,0,843,9,,14408,479
24-04-20,WA,C,,5,551,0,14100,350,,191084,6176
24-04-20,WI,A,,5,356,35,6364,353,,65802,2799
24-04-20,WV,B,,3,97,0,988,21,439,29811,1906
24-04-20,WY,A,,0,16,2,473,20,321,8169,475
23-04-20,AK,A,,0,42,0,337,2,209,12161,2
23-04-20,AL,B,,3,406,38,5778,313,,52641,3881
23-04-20,AR,A,,3,101,0,2465,189,902,31590,1877
23-04-20,AS,,,0,,0,0,0,,3,0
23-04-20,AZ,B,,20,699,44,5769,310,1282,58697,2096
23-04-20,CA,B,,115,4929,0,37369,1973,,482097,16770
23-04-20,CO,A,,44,1084,114,11262,384,,58315,1904
23-04-20,CT,A,1036,95,1947,0,23100,631,,71497,1579
23-04-20,DC,A,,12,402,0,3361,155,648,15930,428
23-04-20,DE,A,114,14,290,0,3308,108,643,24107,1096
23-04-20,FL,A,,69,,224,27662,697,,291998,11064
23-04-20,GA,A,,36,,110,21512,772,,100979,6908
23-04-20,GU,,,0,2,0,138,4,126,1318,98
23-04-20,HI,A,,0,,7,592,6,444,27001,802
23-04-20,IA,A,,6,282,0,3924,176,1492,29262,1018
23-04-20,ID,A,,3,52,4,1802,36,767,19172,1002
23-04-20,IL,A,,123,4877,0,36934,1826,,173316,8970
23-04-20,IN,B,,45,,0,13039,601,,94811,4585
23-04-20,KS,B,,2,,10,2482,271,,21318,1115
23-04-20,KY,A,,14,301,29,3373,181,1311,36075,2747
23-04-20,LA,A,,67,1727,0,25739,481,14927,137513,667
23-04-20,MA,B,,172,3851,237,47992,3079,,260896,13425
23-04-20,MD,A,789,52,1405,152,15737,962,1040,89333,3906
23-04-20,ME,A,,5,42,6,937,30,485,17721,30
23-04-20,MI,B,3636,109,3611,0,41694,989,3237,156699,9341
23-04-20,MN,A,,21,268,52,4270,512,1336,56414,2491
23-04-20,MO,A,,10,884,0,6321,184,,64187,2541
23-04-20,MP,,,0,,0,14,0,11,65,0
23-04-20,MS,A,,8,595,36,5153,259,,55389,1554
23-04-20,MT,A,,0,13,0,442,3,306,11875,292
23-04-20,NC,A,,11,486,0,7608,388,,96185,5849
23-04-20,ND,B,,1,18,3,709,32,269,16916,820
23-04-20,NE,A,,7,,0,1813,91,,18959,513
23-04-20,NH,B,,6,91,7,1588,97,550,17667,785
23-04-20,NJ,A,5368,332,7240,0,99989,4124,,200148,8489
23-04-20,NM,A,,7,123,36,2379,169,573,46563,5331
23-04-20,NV,A,,9,,0,4208,127,,41357,1042
23-04-20,NY,A,,438,15021,1409,263460,6244,44244,695920,25938
23-04-20,OH,B,618,46,,78,14694,577,,102877,4371
23-04-20,OK,B,,9,284,34,3017,123,1884,46036,123
23-04-20,OR,A,,5,304,24,2127,68,,43976,2791
23-04-20,PA,A,,-201,2750,0,37053,1369,,179114,7158
23-04-20,PR,A,,2,154,0,915,0,,10228,471
23-04-20,RI,B,,12,316,40,6773,419,342,46041,2808
23-04-20,SC,B,,10,,0,4917,156,3317,44463,1352
23-04-20,SD,A,,1,58,8,1956,98,1064,14065,619
23-04-20,TN,A,,4,488,18,8266,424,4193,123100,8120
23-04-20,TX,A,,18,1649,0,21944,875,8025,225078,8295
23-04-20,UT,A,,1,,13,3612,167,1050,90692,5604
23-04-20,VA,A,370,23,1379,94,10998,732,1567,82606,4811
23-04-20,VI,,,0,,0,54,0,48,637,0
23-04-20,VT,A,,3,44,0,834,3,,13929,603
23-04-20,WA,C,,7,544,0,13750,274,,184908,4963
23-04-20,WI,A,,11,349,16,6011,245,,63003,2892
23-04-20,WV,B,,3,108,0,967,28,380,27905,2069
23-04-20,WY,A,,1,,0,453,6,275,7694,-54
22-04-20,AK,A,,0,39,0,335,6,196,12159,1040
22-04-20,AL,B,,17,440,31,5465,234,,48760,234
22-04-20,AR,A,,-1,97,0,2276,49,863,29713,2272
22-04-20,AS,,,0,,0,0,0,,3,0
22-04-20,AZ,B,,21,664,44,5459,208,1265,56601,1449
22-04-20,CA,B,,86,4984,0,35396,2135,,465327,165227
22-04-20,CO,A,,22,859,120,10878,431,,56411,2167
22-04-20,CT,A,1036,121,1972,0,22469,2109,,69918,5726
22-04-20,DC,A,,15,402,0,3206,108,645,15502,563
22-04-20,DE,A,103,13,269,0,3200,269,599,23011,383
22-04-20,FL,A,,54,,234,26965,859,,280934,12234
22-04-20,GA,A,,37,,180,20740,859,,94071,1649
22-04-20,GU,,,0,3,0,134,1,119,1220,54
22-04-20,HI,A,,2,,1,586,2,437,26199,543
22-04-20,IA,A,,7,272,0,3748,107,1428,28244,629
22-04-20,ID,A,,3,54,1,1766,30,710,18170,363
22-04-20,IL,A,,97,4665,0,35108,2049,,164346,9349
22-04-20,IN,B,,31,,0,12438,341,,90226,4526
22-04-20,KS,B,,3,,13,2211,186,,20203,1102
22-04-20,KY,A,,17,286,17,3192,142,1266,33328,508
22-04-20,LA,A,,68,1747,0,25258,404,14927,136846,404
22-04-20,MA,B,,148,3890,247,44913,1745,,247471,15397
22-04-20,MD,A,738,47,1432,167,14775,582,981,85427,3298
22-04-20,ME,A,,3,42,5,907,19,455,17691,2727
22-04-20,MI,B,3531,131,3305,0,40705,1116,3237,147358,8102
22-04-20,MN,A,,19,240,31,3758,306,1138,53923,2130
22-04-20,MO,A,,19,1001,0,6137,196,,61646,2590
22-04-20,MP,,,0,,0,14,0,11,65,0
22-04-20,MS,A,,10,628,52,4894,178,,53835,1471
22-04-20,MT,A,,2,13,0,439,2,296,11583,342
22-04-20,NC,A,,29,434,0,7220,269,,90336,7005
22-04-20,ND,B,,1,23,8,677,33,229,16096,677
22-04-20,NE,A,,5,,0,1722,74,,18446,447
22-04-20,NH,B,,0,94,0,1491,0,546,16882,934
22-04-20,NJ,A,5063,343,7210,0,95865,3478,,191659,6833
22-04-20,NM,A,,6,121,25,2210,138,547,41232,355
22-04-20,NV,A,,8,,0,4081,144,,40315,2489
22-04-20,NY,A,,474,15599,1502,257216,5526,42308,669982,20657
22-04-20,OH,B,584,53,,103,14117,392,,98506,3792
22-04-20,OK,B,,6,298,27,2894,87,1772,45913,1569
22-04-20,OR,A,,0,302,17,2059,57,,41185,57
22-04-20,PA,A,,58,2764,0,35684,1156,,171956,5105
22-04-20,PR,A,,3,140,0,915,-383,,9757,-330
22-04-20,RI,B,,15,314,43,6354,382,315,43233,2554
22-04-20,SC,B,,16,,61,4761,322,3317,43111,1834
22-04-20,SD,A,,0,62,11,1858,103,937,13446,631
22-04-20,TN,A,,9,441,15,7842,448,4012,114980,6798
22-04-20,TX,A,,26,1678,0,21069,873,7341,216783,11384
22-04-20,UT,A,,2,,11,3445,149,970,85088,5059
22-04-20,VA,A,347,25,1374,78,10266,636,1497,77795,2716
22-04-20,VI,,,0,,0,54,0,48,637,9
22-04-20,VT,A,,0,37,0,831,3,,13326,379
22-04-20,WA,C,,7,543,0,13476,283,,179945,5127
22-04-20,WI,A,,4,352,50,5766,257,,60111,2698
22-04-20,WV,B,,0,103,0,939,25,330,25836,3073
22-04-20,WY,A,,0,19,0,447,6,254,7748,6
21-04-20,AK,A,,0,42,0,329,8,168,11119,995
21-04-20,AL,B,,10,401,58,5231,206,,48526,2626
21-04-20,AR,A,,1,86,0,2227,304,809,27441,888
21-04-20,AS,,,0,,0,0,0,,3,0
21-04-20,AZ,B,,21,637,30,5251,187,1155,55152,652
21-04-20,CA,B,,60,4886,0,33261,2283,,300100,9600
21-04-20,CO,A,,37,851,123,10447,341,,54244,1476
21-04-20,CT,A,971,92,1949,0,20360,545,,64192,1386
21-04-20,DC,A,,7,402,0,3098,171,636,14939,826
21-04-20,DE,A,92,5,263,0,2931,186,565,22628,701
21-04-20,FL,A,,50,,225,26106,746,,268700,10579
21-04-20,GA,A,,66,,229,19881,934,,92422,4999
21-04-20,GU,,,0,3,0,133,0,114,1166,42
21-04-20,HI,A,,0,,3,584,4,423,25656,647
21-04-20,IA,A,,4,214,0,3641,482,1293,27615,1795
21-04-20,ID,A,,3,69,6,1736,64,660,17807,362
21-04-20,IL,A,,119,4776,0,33059,1551,,154997,6639
21-04-20,IN,B,,61,,0,12097,411,,85700,4862
21-04-20,KS,B,,7,,14,2025,39,,19101,340
21-04-20,KY,A,,6,263,0,3050,90,1174,32820,248
21-04-20,LA,A,,77,1798,0,24854,331,,136442,331
21-04-20,MA,B,,146,3977,137,43168,1752,,232074,11823
21-04-20,MD,A,692,49,1433,144,14193,509,930,82129,2188
21-04-20,ME,A,,1,40,1,888,13,443,14964,13
21-04-20,MI,B,3428,124,3357,0,39589,1095,3237,139256,7369
21-04-20,MN,A,,17,237,27,3452,262,1094,51793,1749
21-04-20,MO,A,,12,1001,0,5941,134,,59056,980
21-04-20,MP,,,0,,0,14,0,11,65,0
21-04-20,MS,A,,14,548,39,4716,204,,52364,930
21-04-20,MT,A,,2,14,2,437,4,273,11241,190
21-04-20,NC,A,,34,427,0,6951,187,,83331,3847
21-04-20,ND,B,,0,17,1,644,18,214,15419,269
21-04-20,NE,A,,5,,0,1648,174,,17999,808
21-04-20,NH,B,,1,78,8,1491,99,521,15948,594
21-04-20,NJ,A,4753,414,7594,0,92387,3581,,184826,6769
21-04-20,NM,A,,7,119,15,2072,101,529,40877,2122
21-04-20,NV,A,,13,,0,3937,107,,37826,1361
21-04-20,NY,A,,481,16135,1302,251690,4178,40482,649325,15464
21-04-20,OH,B,538,48,,126,13725,806,,94714,3875
21-04-20,OK,B,,21,346,20,2807,127,1702,44344,8698
21-04-20,OR,A,,3,297,6,2002,46,,41128,1083
21-04-20,PA,A,,360,2743,0,34528,1296,,166851,3899
21-04-20,PR,A,,1,117,0,1298,46,,10087,349
21-04-20,RI,B,,11,309,45,5972,387,315,40679,2301
21-04-20,SC,B,,4,,0,4439,62,2063,41277,797
21-04-20,SD,A,,1,65,13,1755,70,824,12815,489
21-04-20,TN,A,,5,523,30,7394,156,3828,108182,7493
21-04-20,TX,A,,22,1419,0,20196,738,6486,205399,15005
21-04-20,UT,A,,4,,9,3296,83,888,80029,5692
21-04-20,VA,A,321,24,1331,81,9630,640,1418,75079,1974
21-04-20,VI,,,0,,0,54,1,48,628,21
21-04-20,VT,A,,2,41,0,828,8,,12947,159
21-04-20,WA,C,,11,503,0,13193,270,,174818,4791
21-04-20,WI,A,,12,358,41,5509,156,,57413,2006
21-04-20,WV,B,,2,85,0,914,12,330,22763,608
21-04-20,WY,A,,4,19,1,441,13,237,7742,241
20-04-20,AK,A,,0,46,0,321,2,161,10124,229
20-04-20,AL,B,,13,397,0,5025,188,,45900,188
20-04-20,AR,A,,2,93,0,1923,142,749,26553,2344
20-04-20,AS,,,0,,0,0,0,,3,0
20-04-20,AZ,B,,3,637,67,5064,135,1155,54500,1510
20-04-20,CA,B,,42,4674,0,30978,645,,290500,9600
20-04-20,CO,A,,27,861,67,10106,376,,52768,1477
20-04-20,CT,A,868,245,1919,0,19815,2265,,62806,4593
20-04-20,DC,A,,9,402,0,2927,134,630,14113,414
20-04-20,DE,A,89,9,256,0,2745,207,495,21927,942
20-04-20,FL,A,,25,,80,25360,713,,258121,9218
20-04-20,GA,A,,46,,86,18947,646,,87423,4096
20-04-20,GU,,,0,3,0,133,0,112,1124,48
20-04-20,HI,A,,1,,1,580,6,414,25009,913
20-04-20,IA,A,,4,214,0,3159,257,1235,25820,1270
20-04-20,ID,A,,1,53,0,1672,4,585,17445,4
20-04-20,IL,A,,59,4599,0,31508,1151,,148358,5040
20-04-20,IN,B,,7,,0,11686,476,,80838,1338
20-04-20,KS,B,,8,,15,1986,137,,18761,631
20-04-20,KY,A,,4,274,0,2960,253,1174,32572,347
20-04-20,LA,A,,32,1794,0,24523,595,,136111,763
20-04-20,MA,B,,157,3872,83,41416,1596,,220251,12963
20-04-20,MD,A,644,57,,128,13684,854,917,79941,3952
20-04-20,ME,A,,1,39,2,875,8,414,14951,8
20-04-20,MI,B,3300,111,3374,0,38494,937,3237,131887,4572
20-04-20,MN,A,,9,237,28,3190,276,1059,50044,842
20-04-20,MO,A,,1,873,0,5807,140,,58076,1242
20-04-20,MP,,,0,,0,14,0,11,65,9
20-04-20,MS,A,,10,548,11,4512,238,,51434,12369
20-04-20,MT,A,,0,19,2,433,0,243,11051,153
20-04-20,NC,A,,7,373,0,6764,271,,79484,712
20-04-20,ND,B,,3,17,2,626,42,189,15150,893
20-04-20,NE,A,,0,,0,1474,187,,17191,1125
20-04-20,NH,B,,3,79,6,1392,50,521,15354,653
20-04-20,NJ,A,4377,208,6986,0,88806,3505,,178057,7369
20-04-20,NM,A,,3,116,17,1971,126,501,38755,1713
20-04-20,NV,A,,8,,0,3830,102,,36465,458
20-04-20,NY,A,,478,16103,1419,247512,4726,39085,633861,16306
20-04-20,OH,B,491,38,,88,12919,1317,,90839,3540
20-04-20,OK,B,,3,307,0,2680,81,1614,35646,81
20-04-20,OR,A,,1,303,9,1956,46,,40045,1007
20-04-20,PA,A,,92,2701,0,33232,948,,162952,4098
20-04-20,PR,A,,1,151,0,1252,39,,9738,245
20-04-20,RI,B,,11,297,24,5585,378,267,38378,2428
20-04-20,SC,B,,0,,0,4377,0,2063,40480,0
20-04-20,SD,A,,0,,13,1685,50,709,12326,264
20-04-20,TN,A,,4,505,6,7238,168,3575,100689,3591
20-04-20,TX,A,,18,1411,0,19458,535,5706,190394,7684
20-04-20,UT,A,,1,,9,3213,144,776,74337,3158
20-04-20,VA,A,,23,1296,78,8990,453,1324,73105,2439
20-04-20,VI,,,0,,0,53,0,48,607,6
20-04-20,VT,A,,0,49,0,820,3,15,12788,307
20-04-20,WA,C,,14,403,0,12923,334,,170027,4968
20-04-20,WI,A,,10,357,21,5353,177,,55407,1326
20-04-20,WV,B,,6,77,0,902,39,290,22155,2124
20-04-20,WY,A,,0,19,1,428,2,233,7501,103
19-04-20,AK,A,,0,37,0,319,5,153,9895,240
19-04-20,AL,B,,8,360,21,4837,182,,45712,3174
19-04-20,AR,A,,2,88,0,1781,42,721,24209,68
19-04-20,AS,,,0,,0,0,0,,3,0
19-04-20,AZ,B,,7,631,46,4929,210,994,52990,1945
19-04-20,CA,B,,94,4731,0,30333,1370,,280900,21234
19-04-20,CO,A,,11,874,16,9730,297,,51291,1826
19-04-20,CT,A,671,50,1938,0,17550,741,,58213,2751
19-04-20,DC,A,,5,313,0,2793,127,622,13699,431
19-04-20,DE,A,80,4,249,0,2538,215,466,20985,791
19-04-20,FL,A,,27,,88,24647,741,,248903,9158
19-04-20,GA,A,,14,,44,18301,632,,83327,3977
19-04-20,GU,,,0,6,0,133,0,112,1076,0
19-04-20,HI,A,,0,,3,574,21,410,24096,942
19-04-20,IA,A,,1,198,0,2902,389,1171,24550,1603
19-04-20,ID,A,,1,43,0,1668,13,520,17441,494
19-04-20,IL,A,,31,4314,0,30357,1197,,143318,5914
19-04-20,IN,B,,17,,0,11210,569,,79500,2006
19-04-20,KS,B,,6,,7,1849,59,,18130,454
19-04-20,KY,A,,7,274,51,2707,185,1174,32225,1629
19-04-20,LA,A,,29,1748,0,23928,348,,135348,-2651
19-04-20,MA,B,,163,3789,61,39820,2293,,207288,5596
19-04-20,MD,A,592,44,,129,12830,522,914,75989,2739
19-04-20,ME,A,,2,46,0,867,20,393,14943,20
19-04-20,MI,B,3178,129,3403,0,37557,528,3237,127315,3172
19-04-20,MN,A,,13,228,13,2914,126,1026,49202,1232
19-04-20,MO,A,,1,875,0,5667,150,,56834,2327
19-04-20,MP,,,0,,0,14,0,9,56,0
19-04-20,MS,A,,7,,26,4274,300,,39065,300
19-04-20,MT,A,,0,18,0,433,7,243,10898,329
19-04-20,NC,A,,8,465,0,6493,353,,78772,2561
19-04-20,ND,B,,1,15,4,584,56,189,14257,932
19-04-20,NE,A,,4,,0,1287,149,,16066,1064
19-04-20,NH,B,,1,85,2,1342,55,513,14701,601
19-04-20,NJ,A,4202,171,7494,0,85301,3881,,170688,8152
19-04-20,NM,A,,2,103,16,1845,47,487,37042,410
19-04-20,NV,A,,4,,0,3728,102,,36007,810
19-04-20,NY,A,,507,16213,1447,242786,6054,37596,617555,21023
19-04-20,OH,B,453,20,,46,11602,1380,,87299,8258
19-04-20,OK,B,,1,307,0,2599,29,1575,35565,29
19-04-20,OR,A,,2,290,7,1910,66,,39038,1455
19-04-20,PA,A,,276,2634,0,32284,1215,,158854,4889
19-04-20,PR,A,,2,160,0,1213,95,,9493,320
19-04-20,RI,B,,14,298,27,5207,339,244,35950,2046
19-04-20,SC,B,,1,,0,4377,131,2633,40480,1647
19-04-20,SD,A,,0,,6,1635,93,646,12062,402
19-04-20,TN,A,,3,393,5,7070,308,3344,97098,6512
19-04-20,TX,A,,24,1471,0,18923,663,5334,182710,6471
19-04-20,UT,A,,2,,8,3069,138,679,71179,4364
19-04-20,VA,A,,19,1319,126,8537,484,1267,70666,2706
19-04-20,VI,,,0,,0,53,0,48,601,158
19-04-20,VT,A,,0,53,0,817,4,15,12481,295
19-04-20,WA,C,,17,586,0,12589,96,,165059,1967
19-04-20,WI,A,,9,357,14,5176,163,,54081,1990
19-04-20,WV,B,,2,72,0,863,78,265,20031,591
19-04-20,WY,A,,0,19,0,426,4,227,7398,759
18-04-20,AK,A,,0,39,0,314,5,147,9655,205
18-04-20,AL,B,,2,359,26,4655,125,,42538,4690
18-04-20,AR,A,,1,86,161,1739,44,703,24141,647
18-04-20,AS,,,0,,0,0,0,,3,0
18-04-20,AZ,B,,8,566,52,4719,212,539,51045,1815
18-04-20,CA,B,,87,4936,0,28963,1435,,259666,8052
18-04-20,CO,A,,20,874,42,9433,386,,49465,1581
18-04-20,CT,A,602,0,1946,0,16809,0,,55462,0
18-04-20,DC,A,,5,313,0,2666,190,608,13268,625
18-04-20,DE,A,77,10,224,0,2323,0,423,20194,971
18-04-20,FL,A,,55,,177,23906,1083,,239745,12795
18-04-20,GA,A,,23,,96,17669,475,,79350,7664
18-04-20,GU,,,0,6,0,133,0,110,1076,3
18-04-20,HI,A,,0,,3,553,12,390,23154,716
18-04-20,IA,A,,10,193,0,2513,181,1095,22947,1155
18-04-20,ID,A,,2,53,3,1655,46,453,16947,295
18-04-20,IL,A,,125,4340,0,29160,1585,,137404,7241
18-04-20,IN,B,,26,,0,10641,487,,77494,4831
18-04-20,KS,B,,2,,8,1790,85,,17676,775
18-04-20,KY,A,,8,360,37,2522,93,979,30596,849
18-04-20,LA,A,,54,1761,0,23580,462,,137999,6012
18-04-20,MA,B,,161,3728,-28,37527,2402,,201692,7478
18-04-20,MD,A,550,41,,145,12308,736,771,73250,3776
18-04-20,ME,A,,3,49,3,847,20,382,14923,20
18-04-20,MI,B,3076,123,3634,0,37029,709,3237,124143,4555
18-04-20,MN,A,,10,239,43,2788,120,997,47970,1482
18-04-20,MO,A,,10,875,0,5517,234,,54507,2063
18-04-20,MP,,,0,,0,14,1,9,56,1
18-04-20,MS,A,,12,,46,3974,181,,38765,181
18-04-20,MT,A,,2,17,1,426,4,234,10569,325
18-04-20,NC,A,,12,388,0,6140,281,,76211,3230
18-04-20,ND,B,,0,13,0,528,90,183,13325,696
18-04-20,NE,A,,0,,0,1138,72,,15002,525
18-04-20,NH,B,,0,86,0,1287,0,468,14100,565
18-04-20,NJ,A,4070,286,7718,0,81420,2953,,162536,5087
18-04-20,NM,A,,2,92,16,1798,87,465,36632,1019
18-04-20,NV,A,,6,,0,3626,102,,35197,1316
18-04-20,NY,A,,540,16967,1983,236732,7090,35458,596532,23309
18-04-20,OH,B,434,33,,95,10222,1115,,79041,1115
18-04-20,OK,B,,3,307,13,2570,105,1515,35536,1916
18-04-20,OR,A,,2,290,22,1844,59,,37583,1262
18-04-20,PA,A,,80,2613,0,31069,1628,,153965,6592
18-04-20,PR,A,,2,165,0,1118,50,,9173,241
18-04-20,RI,B,,32,293,247,4868,283,217,33904,2125
18-04-20,SC,B,,10,,101,4246,315,2633,38833,2549
18-04-20,SD,A,,0,,5,1542,131,552,11660,598
18-04-20,TN,A,,3,593,8,6762,173,3234,90586,3313
18-04-20,TX,A,,25,1321,0,18260,889,4806,176239,6703
18-04-20,UT,A,,2,,7,2931,126,565,66815,4664
18-04-20,VA,A,,27,1307,75,8053,562,1228,67960,3305
18-04-20,VI,,,1,,0,53,2,46,443,19
18-04-20,VT,A,,3,56,0,813,11,15,12186,502
18-04-20,WA,C,,13,518,0,12493,175,,163092,2568
